order_id,customer_id,restaurant_id,restaurant_city,delivery_city,order_time,pickup_time,delivery_time,delivery_status,delivery_partner_id,order_amount,payment_mode,rating
O232606,C9440,R430,Mumbai,Hyderabad,2026-01-17 13:56:00,2026-01-17 13:54:00,2026-01-17 13:51:00,PLACED,D808,356,COD,
O232607,C5342,R345,Chennai,Pune,2026-01-08 18:46:00,2026-01-08 19:02:00,2026-01-08 19:42:00,PICKED,D947,1576,Wallet,
O232608,C6522,R705,Pune,Delhi,2026-01-09 22:29:00,2026-01-09 22:34:00,2026-01-09 22:54:00,DELIVERED,D375,1912,Wallet,3.5
O232609,C4184,R596,Mumbai,Hyderabad,2026-01-24 03:24:00,2026-01-24 03:50:00,2026-01-24 04:13:00,PICKED,D314,2002,CreditCard,
O232610,C3043,R695,Hyderabad,Hyderabad,2026-01-12 13:33:00,2026-01-12 13:30:00,2026-01-12 13:32:00,DELIVERED,D470,1332,UPI,4.8
O232611,C1558,R700,Kolkata,Delhi,2026-01-14 18:22:00,2026-01-14 18:24:00,2026-01-14 18:31:00,PLACED,D144,1939,CreditCard,
O232612,C4354,R536,Chennai,Chennai,2026-01-10 02:38:00,2026-01-10 02:48:00,2026-01-10 03:20:00,PLACED,D938,1478,Wallet,
O232613,C1511,R285,Delhi,Delhi,2026-01-13 10:50:00,2026-01-13 11:15:00,,PICKED,D687,1130,Wallet,
O232614,C1138,R565,Pune,Mumbai,2026-01-23 12:56:00,2026-01-23 13:23:00,2026-01-23 13:28:00,CANCELLED,D893,1811,COD,
O232615,C4906,R218,Pune,Bangalore,2026-01-03 13:05:00,2026-01-03 13:26:00,2026-01-03 13:34:00,PICKED,D108,1466,DebitCard,
O232616,C9806,R340,Bangalore,Kolkata,2026-01-10 06:21:00,,2026-01-10 07:04:00,PLACED,D623,1474,UPI,
O232617,C8196,R507,Kolkata,Delhi,05/01/2026 23:12:00,2026-01-05 23:27:00,2026-01-05 23:52:00,CANCELLED,D513,1036,DebitCard,
O232618,C4826,R527,Pune,Kolkata,2026-01-01 20:55:00,2026-01-01 20:52:00,2026-01-01 20:58:00,CANCELLED,D990,,DebitCard,
O232619,C3086,R538,Delhi,Delhi,2026-01-23 00:43:00,2026-01-23 00:50:00,2026-01-23 00:45:00,PICKED,D533,2482,Wallet,
O232620,C2781,R331,Hyderabad,Chennai,2026-01-14 19:16:00,2026-01-14 19:17:00,2026-01-14 20:06:00,DELIVERED,D912,invalid,COD,5.0
O232621,C1123,R797,Kolkata,Delhi,2026-01-19 06:43:00,2026-01-19 06:41:00,2026-01-19 07:36:00,PLACED,D554,745,COD,
O232622,C5954,R341,Pune,Delhi,2026-01-06 02:05:00,2026-01-06 02:15:00,2026-01-06 02:14:00,PICKED,D657,814,COD,
O232623,C7258,R667,Delhi,Bangalore,2026-01-08 16:47:00,2026-01-08 17:05:00,2026-01-08 17:43:00,DELIVERED,D578,1573,CreditCard,2.4
O232624,C9766,R576,Chennai,Mumbai,2026-01-07 03:51:00,2026-01-07 04:04:00,2026-01-07 04:34:00,DELIVERED,D541,1210,COD,3.0
O232625,C8484,R485,Mumbai,Delhi,2026-02-01 23:34:00,2026-02-01 23:37:00,2026-02-01 23:37:00,PLACED,D796,1114,DebitCard,
O232626,C2165,R694,Hyderabad,Bangalore,2026-01-11 20:59:00,2026-01-11 21:03:00,,CANCELLED,D350,653,UPI,
O232627,C6735,R907,Pune,Pune,2026-01-03 05:28:00,,2026-01-03 06:08:00,DELIVERED,D542,447,UPI,3.7
O232628,C1136,R962,Bangalore,Pune,2026-02-04 22:06:00,2026-02-04 22:09:00,2026-02-04 22:47:00,DELIVERED,D230,1527,Wallet,4.5
O232629,C1683,R748,Kolkata,Bangalore,2026-01-25 07:29:00,2026-01-25 07:30:00,2026-01-25 07:51:00,CANCELLED,D131,1589,Wallet,
O232630,C1062,R531,Mumbai,Pune,2026-01-23 04:27:00,2026-01-23 04:41:00,2026-01-23 05:29:00,PICKED,D989,1684,COD,
O232631,C8090,R854,Hyderabad,Bangalore,2026-01-23 09:02:00,2026-01-23 09:30:00,2026-01-23 09:50:00,PICKED,D731,1863,Wallet,
O232632,C1239,R376,Bangalore,Chennai,2026-01-21 23:26:00,2026-01-21 23:41:00,2026-01-21 23:37:00,PICKED,D186,788,COD,
O232633,C2759,R550,Pune,Hyderabad,2026-01-08 06:52:00,2026-01-08 06:56:00,2026-01-08 07:25:00,CANCELLED,D912,1017,DebitCard,
O232634,C1409,R590,Pune,Kolkata,27/01/2026 20:35:00,2026-01-27 21:00:00,2026-01-27 21:45:00,CANCELLED,D787,2207,CreditCard,
O232635,C2639,R397,Bangalore,Chennai,2026-01-10 15:42:00,2026-01-10 15:56:00,2026-01-10 16:46:00,PLACED,D319,916,DebitCard,
O232636,C6099,R437,Delhi,Kolkata,2026-01-20 23:09:00,2026-01-20 23:27:00,2026-01-20 23:52:00,CANCELLED,D503,2173,CreditCard,
O232637,C6118,R958,Kolkata,Bangalore,2026-01-14 12:16:00,2026-01-14 12:37:00,2026-01-14 12:50:00,PLACED,D211,2232,UPI,
O232638,C2591,R503,Chennai,Bangalore,2026-01-26 23:16:00,,2026-01-27 00:05:00,PLACED,D253,1840,COD,
O232639,C2386,R965,Hyderabad,Mumbai,2026-01-28 13:43:00,2026-01-28 13:59:00,,CANCELLED,D178,invalid,CreditCard,
O232640,C7721,R653,Hyderabad,Delhi,2026-02-01 21:10:00,2026-02-01 21:14:00,2026-02-01 21:26:00,PLACED,D891,409,COD,
O232641,C5437,R920,Delhi,Mumbai,2026-01-14 19:49:00,2026-01-14 19:47:00,2026-01-14 19:40:00,PICKED,D874,,Wallet,
O232642,C7544,R873,Pune,Chennai,2026-01-09 05:24:00,2026-01-09 05:30:00,2026-01-09 05:25:00,PLACED,D231,1646,Wallet,
O232643,C5640,R224,Mumbai,Hyderabad,2026-01-02 20:21:00,2026-01-02 20:27:00,2026-01-02 21:21:00,PICKED,D656,1646,UPI,
O232644,C3604,R210,Bangalore,Mumbai,2026-01-10 01:04:00,2026-01-10 01:29:00,2026-01-10 02:03:00,CANCELLED,D627,1809,UPI,
O232645,C6949,R460,Delhi,Bangalore,2026-02-03 14:52:00,2026-02-03 14:48:00,2026-02-03 14:56:00,PICKED,D854,623,UPI,
O232646,C6659,R710,Hyderabad,Bangalore,2026/01/24 16:01:00,2026-01-24 16:17:00,2026-01-24 16:55:00,DELIVERED,D501,2284,Wallet,2.1
O232647,C8008,R132,Bangalore,Mumbai,2026-01-20 22:23:00,2026-01-20 22:38:00,2026-01-20 22:39:00,CANCELLED,D733,1042,COD,
O232648,C1637,R513,Pune,Delhi,2026-01-07 17:08:00,2026-01-07 17:30:00,2026-01-07 18:26:00,PICKED,D830,1656,DebitCard,
O232649,C8524,R634,Mumbai,Delhi,2026-01-01 17:06:00,,2026-01-01 18:15:00,PICKED,D622,"9,228",UPI,
O232650,C6110,R833,Pune,Kolkata,2026-01-06 20:26:00,2026-01-06 20:23:00,2026-01-06 21:00:00,DELIVERED,D402,1198,UPI,1.5
O232651,C7981,R672,Chennai,Mumbai,15/01/2026 03:04:00,2026-01-15 03:12:00,2026-01-15 03:29:00,CANCELLED,D449,1028,Wallet,
O232652,C1668,R462,Pune,Mumbai,2026-01-15 10:52:00,2026-01-15 11:01:00,,DELIVERED,D773,462,UPI,1.8
O232653,C5232,R747,Kolkata,Pune,2026-01-26 20:36:00,2026-01-26 20:38:00,2026-01-26 20:36:00,PLACED,D936,868,DebitCard,
O232654,C1754,R805,Bangalore,Bangalore,2026-01-12 22:50:00,2026-01-12 23:04:00,2026-01-12 23:03:00,DELIVERED,D555,707,COD,2.6
O232655,C9459,R125,Chennai,Hyderabad,2026-01-18 13:51:00,2026-01-18 14:17:00,2026-01-18 14:08:00,DELIVERED,D496,768,DebitCard,3.4
O232656,C7231,R829,Kolkata,Kolkata,2026-01-17 07:29:00,2026-01-17 07:41:00,2026-01-17 08:38:00,DELIVERED,D456,746,CreditCard,4.9
O232657,C5814,R946,Delhi,Pune,2026-01-03 20:41:00,2026-01-03 21:09:00,2026-01-03 21:05:00,PICKED,D416,1086,CreditCard,
O232658,C1623,R806,Delhi,Mumbai,2026-02-01 17:10:00,2026-02-01 17:05:00,2026-02-01 17:37:00,PICKED,D292,invalid,COD,
O232659,C6246,R229,Delhi,Kolkata,2026-01-05 05:53:00,2026-01-05 06:17:00,2026-01-05 07:07:00,DELIVERED,D337,1279,DebitCard,3.9
O232660,C1492,R163,Mumbai,Pune,2026-01-13 21:49:00,,2026-01-13 22:46:00,CANCELLED,D505,288,CreditCard,
O232661,C7796,R742,Delhi,Chennai,2026-01-14 07:44:00,2026-01-14 08:11:00,2026-01-14 08:23:00,DELIVERED,D874,1025,UPI,4.8
O232662,C7153,R724,Mumbai,Chennai,2026-01-05 07:59:00,2026-01-05 08:27:00,2026-01-05 08:49:00,PLACED,D130,377,COD,
O232663,C3186,R204,Delhi,Chennai,2026-01-23 12:40:00,2026-01-23 13:07:00,2026-01-23 14:07:00,DELIVERED,D142,542,CreditCard,1.1
O232664,C4542,R253,Chennai,Kolkata,2026-01-04 21:32:00,2026-01-04 21:53:00,2026-01-04 22:10:00,CANCELLED,D274,,DebitCard,
O232665,C4414,R756,Chennai,Delhi,2026-01-28 07:04:00,2026-01-28 07:01:00,,DELIVERED,D898,1059,UPI,3.5
O232666,C9605,R167,Hyderabad,Kolkata,2026-01-13 03:19:00,2026-01-13 03:20:00,2026-01-13 03:46:00,DELIVERED,D941,1378,COD,3.7
O232667,C3316,R764,Delhi,Delhi,2026-01-17 00:06:00,2026-01-17 00:16:00,2026-01-17 01:00:00,DELIVERED,D230,350,Wallet,3.2
O232668,C8958,R818,Mumbai,Chennai,10/01/2026 05:06:00,2026-01-10 05:14:00,2026-01-10 05:43:00,PLACED,D120,521,COD,
O232669,C9894,R678,Mumbai,Delhi,2026-01-19 18:58:00,2026-01-19 19:17:00,2026-01-19 19:52:00,PICKED,D258,1327,Wallet,
O232670,C5392,R707,Bangalore,Kolkata,2026-01-11 12:22:00,2026-01-11 12:22:00,2026-01-11 12:12:00,PICKED,D575,1999,Wallet,
O232671,C2279,R277,Kolkata,Mumbai,2026-01-24 18:37:00,,2026-01-24 19:05:00,PICKED,D678,2334,COD,
O232672,C9443,R762,Bangalore,Mumbai,2026-01-07 16:44:00,2026-01-07 16:59:00,2026-01-07 17:14:00,PICKED,D631,1314,CreditCard,
O232673,C3981,R443,Kolkata,Delhi,2026-01-19 02:36:00,2026-01-19 02:48:00,2026-01-19 03:18:00,PLACED,D787,858,UPI,
O232674,C2793,R404,Pune,Delhi,2026-01-02 17:42:00,2026-01-02 17:44:00,2026-01-02 18:08:00,PICKED,D994,2462,DebitCard,
O232675,C2447,R312,Bangalore,Chennai,2026/01/08 14:49:00,2026-01-08 14:46:00,2026-01-08 14:38:00,CANCELLED,D788,1385,COD,
O232676,C4860,R100,Mumbai,Kolkata,2026-01-05 12:38:00,2026-01-05 12:50:00,2026-01-05 13:26:00,PICKED,D699,1347,UPI,
O232677,C2601,R928,Hyderabad,Bangalore,2026-01-22 14:18:00,2026-01-22 14:30:00,2026-01-22 15:21:00,CANCELLED,D592,invalid,UPI,
O232678,C8565,R643,Delhi,Kolkata,2026-01-15 01:31:00,2026-01-15 01:33:00,,CANCELLED,D532,1896,COD,
O232679,C4312,R935,Hyderabad,Mumbai,2026-01-14 18:59:00,2026-01-14 19:28:00,2026-01-14 20:15:00,PLACED,D574,1090,DebitCard,
O232680,C8653,R717,Mumbai,Delhi,2026-01-22 06:08:00,2026-01-22 06:21:00,2026-01-22 06:30:00,PICKED,D587,"4,100",CreditCard,
O232681,C6275,R945,Mumbai,Pune,2026-02-01 13:24:00,2026-02-01 13:52:00,2026-02-01 14:09:00,PLACED,D861,1820,Wallet,
O232682,C7322,R913,Chennai,Mumbai,2026-01-18 15:44:00,,2026-01-18 15:42:00,PLACED,D677,1253,COD,
O232683,C1677,R546,Hyderabad,Mumbai,2026-02-03 14:21:00,2026-02-03 14:42:00,2026-02-03 15:27:00,DELIVERED,D899,1700,CreditCard,3.3
O232684,C2935,R412,Bangalore,Mumbai,2026-01-13 23:50:00,2026-01-13 23:46:00,2026-01-14 00:29:00,PLACED,D959,742,COD,
O232685,C5752,R217,Hyderabad,Mumbai,26/01/2026 03:04:00,2026-01-26 03:34:00,2026-01-26 03:58:00,PLACED,D372,643,COD,
O232686,C5298,R690,Chennai,Bangalore,2026-01-07 03:48:00,2026-01-07 04:02:00,2026-01-07 04:59:00,PLACED,D302,820,COD,
O232687,C8730,R904,Delhi,Pune,2026-01-01 11:46:00,2026-01-01 11:59:00,2026-01-01 12:21:00,CANCELLED,D644,,COD,
O232688,C7847,R308,Chennai,Kolkata,2026-01-08 04:14:00,2026-01-08 04:44:00,2026-01-08 05:21:00,DELIVERED,D976,564,COD,2.1
O232689,C2103,R913,Bangalore,Pune,2026-01-22 22:54:00,2026-01-22 23:06:00,2026-01-22 23:27:00,PICKED,D481,1962,Wallet,
O232690,C5950,R570,Bangalore,Kolkata,2026-01-22 15:49:00,2026-01-22 15:50:00,2026-01-22 16:49:00,DELIVERED,D746,258,CreditCard,1.3
O232691,C4065,R406,Kolkata,Chennai,2026-02-04 01:41:00,2026-02-04 01:53:00,,DELIVERED,D520,1101,Wallet,2.7
O232692,C2112,R834,Pune,Pune,2026-02-03 21:33:00,2026-02-03 21:47:00,2026-02-03 22:03:00,CANCELLED,D518,1665,DebitCard,
O232693,C5068,R949,Hyderabad,Kolkata,2026-01-27 00:05:00,,2026-01-27 00:04:00,CANCELLED,D573,947,CreditCard,
O232694,C5648,R210,Delhi,Hyderabad,2026-01-21 11:50:00,2026-01-21 12:04:00,2026-01-21 12:37:00,PLACED,D144,1798,CreditCard,
O232695,C1624,R710,Bangalore,Kolkata,2026-01-13 18:32:00,2026-01-13 18:30:00,2026-01-13 19:13:00,PLACED,D589,1907,CreditCard,
O232696,C7065,R541,Delhi,Kolkata,2026-01-05 17:20:00,2026-01-05 17:42:00,2026-01-05 17:35:00,PICKED,D579,invalid,DebitCard,
O232697,C2569,R212,Pune,Delhi,2026-01-18 10:46:00,2026-01-18 11:04:00,2026-01-18 11:32:00,PICKED,D332,1806,UPI,
O232698,C9941,R172,Hyderabad,Delhi,2026-01-17 02:50:00,2026-01-17 03:02:00,2026-01-17 03:07:00,CANCELLED,D680,776,DebitCard,
O232699,C8829,R474,Chennai,Delhi,2026-01-24 21:07:00,2026-01-24 21:03:00,2026-01-24 21:44:00,CANCELLED,D560,916,COD,
O232700,C4899,R332,Bangalore,Delhi,2026-02-01 23:34:00,2026-02-01 23:45:00,2026-02-02 00:41:00,PICKED,D702,2034,DebitCard,
O232701,C1311,R652,Bangalore,Mumbai,2026-01-04 03:41:00,2026-01-04 03:55:00,2026-01-04 04:53:00,DELIVERED,D191,1501,UPI,1.4
O232702,C9493,R217,Pune,Kolkata,02/02/2026 04:55:00,2026-02-02 05:11:00,2026-02-02 06:04:00,PLACED,D775,977,Wallet,
O232703,C9881,R728,Bangalore,Kolkata,2026-01-25 10:50:00,2026-01-25 11:09:00,2026-01-25 11:31:00,PLACED,D291,1508,DebitCard,
O232704,C9035,R311,Pune,Kolkata,2026/01/01 15:18:00,,,CANCELLED,D198,1812,Wallet,
O232705,C8694,R360,Delhi,Hyderabad,2026-01-27 09:11:00,2026-01-27 09:34:00,2026-01-27 09:56:00,CANCELLED,D847,1436,DebitCard,
O232706,C4181,R984,Hyderabad,Chennai,2026-01-10 23:49:00,2026-01-10 23:58:00,2026-01-11 00:55:00,PLACED,D810,1299,COD,
O232707,C5715,R332,Bangalore,Pune,2026-01-08 15:26:00,2026-01-08 15:28:00,2026-01-08 16:04:00,PLACED,D425,213,DebitCard,
O232708,C3977,R199,Bangalore,Mumbai,2026-02-03 12:53:00,2026-02-03 12:52:00,2026-02-03 13:43:00,DELIVERED,D579,2030,Wallet,3.2
O232709,C5766,R167,Kolkata,Mumbai,2026-01-14 13:02:00,2026-01-14 13:13:00,2026-01-14 14:10:00,PLACED,D545,1059,Wallet,
O232710,C9915,R260,Bangalore,Delhi,2026-01-27 22:52:00,2026-01-27 23:18:00,2026-01-28 00:15:00,CANCELLED,D362,,UPI,
O232711,C2595,R675,Delhi,Bangalore,2026-01-01 21:26:00,2026-01-01 21:46:00,2026-01-01 22:12:00,CANCELLED,D481,"6,479",COD,
O232712,C7639,R572,Mumbai,Pune,2026-01-13 10:11:00,2026-01-13 10:19:00,2026-01-13 10:12:00,CANCELLED,D519,877,DebitCard,
O232713,C5325,R694,Kolkata,Delhi,2026-02-04 17:56:00,2026-02-04 18:12:00,2026-02-04 18:57:00,PLACED,D508,973,Wallet,
O232714,C6425,R327,Mumbai,Hyderabad,2026-01-01 18:10:00,2026-01-01 18:07:00,2026-01-01 18:42:00,DELIVERED,D989,336,DebitCard,4.2
O232715,C1042,R952,Mumbai,Hyderabad,2026-01-06 14:17:00,,2026-01-06 14:20:00,PICKED,D473,invalid,UPI,
O232716,C8983,R794,Delhi,Chennai,2026-01-06 12:13:00,2026-01-06 12:30:00,2026-01-06 12:22:00,DELIVERED,D733,2122,DebitCard,2.2
O232717,C2771,R978,Hyderabad,Bangalore,2026-02-03 15:01:00,2026-02-03 15:24:00,,PLACED,D132,1497,COD,
O232718,C7821,R315,Chennai,Pune,2026-01-18 11:14:00,2026-01-18 11:35:00,2026-01-18 12:26:00,PICKED,D653,374,UPI,
O232719,C9416,R944,Mumbai,Mumbai,28/01/2026 23:27:00,2026-01-28 23:34:00,2026-01-28 23:26:00,CANCELLED,D303,1050,UPI,
O232720,C9901,R628,Bangalore,Delhi,2026-01-06 09:56:00,2026-01-06 10:05:00,2026-01-06 10:19:00,CANCELLED,D621,1386,DebitCard,
O232721,C8274,R508,Kolkata,Bangalore,2026-01-22 14:34:00,2026-01-22 15:03:00,2026-01-22 15:13:00,PICKED,D850,1485,COD,
O232722,C8892,R596,Kolkata,Hyderabad,2026-01-14 04:50:00,2026-01-14 04:45:00,2026-01-14 05:40:00,PICKED,D427,1089,UPI,
O232723,C6996,R147,Delhi,Bangalore,2026-01-23 12:04:00,2026-01-23 12:34:00,2026-01-23 13:23:00,PLACED,D834,1439,Wallet,
O232724,C4710,R952,Mumbai,Pune,2026-01-13 18:09:00,2026-01-13 18:11:00,2026-01-13 18:02:00,CANCELLED,D560,691,COD,
O232725,C4439,R655,Kolkata,Delhi,2026-01-09 13:19:00,2026-01-09 13:19:00,2026-01-09 13:35:00,CANCELLED,D102,852,UPI,
O232726,C6176,R609,Hyderabad,Delhi,2026-01-30 09:13:00,,2026-01-30 09:48:00,DELIVERED,D200,2086,COD,4.4
O232727,C3546,R797,Pune,Hyderabad,2026-01-13 00:29:00,2026-01-13 00:48:00,2026-01-13 00:55:00,PLACED,D488,1256,Wallet,
O232728,C2845,R599,Kolkata,Chennai,2026-01-11 18:45:00,2026-01-11 18:43:00,2026-01-11 19:00:00,CANCELLED,D960,2312,DebitCard,
O232729,C4464,R111,Kolkata,Kolkata,2026-01-26 14:18:00,2026-01-26 14:21:00,2026-01-26 14:52:00,PICKED,D211,1643,CreditCard,
O232730,C2067,R681,Hyderabad,Hyderabad,2026-01-21 10:45:00,2026-01-21 11:10:00,,CANCELLED,D675,1033,DebitCard,
O232731,C7115,R650,Chennai,Mumbai,2026-01-21 20:55:00,2026-01-21 21:14:00,2026-01-21 21:16:00,CANCELLED,D409,526,COD,
O232732,C2308,R682,Chennai,Chennai,2026-01-29 02:28:00,2026-01-29 02:32:00,2026-01-29 02:25:00,PICKED,D908,1361,UPI,
O232733,C8184,R192,Pune,Bangalore,2026/02/01 00:21:00,2026-02-01 00:33:00,2026-02-01 00:48:00,PLACED,D317,,COD,
O232734,C3738,R438,Kolkata,Delhi,2026-01-17 15:24:00,2026-01-17 15:24:00,2026-01-17 15:34:00,PICKED,D569,invalid,DebitCard,
O232735,C2978,R122,Hyderabad,Kolkata,2026-02-02 02:34:00,2026-02-02 02:58:00,2026-02-02 03:23:00,DELIVERED,D274,415,COD,3.2
O232736,C6020,R717,Pune,Mumbai,26/01/2026 17:29:00,2026-01-26 17:39:00,2026-01-26 18:13:00,PICKED,D804,787,COD,
O232737,C3254,R533,Delhi,Delhi,2026-01-01 23:33:00,,2026-01-02 00:12:00,PICKED,D938,484,COD,
O232738,C3700,R390,Hyderabad,Bangalore,2026-01-26 00:06:00,2026-01-26 00:26:00,2026-01-26 00:44:00,DELIVERED,D448,2345,COD,2.1
O232739,C4994,R137,Kolkata,Pune,2026-01-22 20:14:00,2026-01-22 20:41:00,2026-01-22 21:03:00,DELIVERED,D932,2037,CreditCard,4.6
O232740,C8870,R562,Pune,Mumbai,2026-01-26 10:24:00,2026-01-26 10:47:00,2026-01-26 11:40:00,PLACED,D212,1317,DebitCard,
O232741,C9862,R849,Kolkata,Kolkata,2026-01-04 19:58:00,2026-01-04 20:21:00,2026-01-04 21:11:00,CANCELLED,D635,1303,COD,
O232742,C5456,R607,Chennai,Pune,2026-01-16 07:05:00,2026-01-16 07:00:00,2026-01-16 07:08:00,PLACED,D767,"1,840",CreditCard,
O232743,C2159,R602,Chennai,Hyderabad,2026-01-01 22:59:00,2026-01-01 23:09:00,,PICKED,D784,1026,UPI,
O232744,C3726,R552,Pune,Mumbai,2026-01-02 22:13:00,2026-01-02 22:36:00,2026-01-02 23:20:00,PICKED,D269,1356,COD,
O232745,C3706,R186,Bangalore,Delhi,2026-01-26 04:12:00,2026-01-26 04:37:00,2026-01-26 05:06:00,PICKED,D123,1785,UPI,
O232746,C9697,R312,Kolkata,Chennai,2026-02-04 15:36:00,2026-02-04 15:41:00,2026-02-04 16:16:00,PICKED,D999,1537,COD,
O232747,C6909,R146,Mumbai,Hyderabad,2026-01-07 14:55:00,2026-01-07 15:22:00,2026-01-07 15:29:00,PLACED,D225,2153,CreditCard,
O232748,C7081,R281,Bangalore,Bangalore,2026-01-14 03:57:00,,2026-01-14 04:51:00,DELIVERED,D417,2466,UPI,4.1
O232749,C4323,R532,Chennai,Bangalore,2026-01-25 15:18:00,2026-01-25 15:31:00,2026-01-25 15:38:00,PLACED,D999,1643,COD,
O232750,C9093,R886,Mumbai,Bangalore,2026-01-25 15:13:00,2026-01-25 15:35:00,2026-01-25 15:52:00,PICKED,D773,1140,Wallet,
O232751,C2637,R208,Mumbai,Mumbai,2026-01-07 00:31:00,2026-01-07 00:41:00,2026-01-07 01:04:00,PICKED,D231,1833,DebitCard,
O232752,C9946,R814,Kolkata,Hyderabad,2026-02-03 02:27:00,2026-02-03 02:45:00,2026-02-03 03:02:00,PICKED,D479,1916,Wallet,
O232753,C2203,R238,Delhi,Kolkata,01/02/2026 09:54:00,2026-02-01 09:50:00,2026-02-01 10:02:00,CANCELLED,D496,invalid,DebitCard,
O232754,C4198,R658,Hyderabad,Hyderabad,2026-01-04 09:24:00,2026-01-04 09:26:00,2026-01-04 09:51:00,PLACED,D290,1434,Wallet,
O232755,C5679,R407,Delhi,Hyderabad,2026-01-19 20:57:00,2026-01-19 21:13:00,2026-01-19 21:36:00,PICKED,D778,865,Wallet,
O232756,C2214,R864,Pune,Mumbai,2026-01-07 22:41:00,2026-01-07 23:08:00,,PICKED,D150,,UPI,
O232757,C5569,R249,Delhi,Delhi,2026-01-28 12:56:00,2026-01-28 13:10:00,2026-01-28 13:01:00,PLACED,D735,1619,CreditCard,
O232758,C4037,R714,Hyderabad,Chennai,2026-01-15 14:29:00,2026-01-15 14:49:00,2026-01-15 15:38:00,PLACED,D446,1785,CreditCard,
O232759,C3832,R548,Pune,Bangalore,2026-01-27 18:43:00,,2026-01-27 19:09:00,PLACED,D934,1833,COD,
O232760,C3138,R664,Pune,Pune,2026-01-18 06:53:00,2026-01-18 07:03:00,2026-01-18 08:03:00,CANCELLED,D775,341,UPI,
O232761,C9860,R457,Delhi,Mumbai,2026-01-01 15:20:00,2026-01-01 15:36:00,2026-01-01 15:39:00,PLACED,D585,2026,CreditCard,
O232762,C7586,R355,Kolkata,Hyderabad,2026/01/26 17:38:00,2026-01-26 17:43:00,2026-01-26 18:34:00,CANCELLED,D920,1712,COD,
O232763,C6660,R417,Chennai,Chennai,2026-01-22 22:07:00,2026-01-22 22:10:00,2026-01-22 22:59:00,PICKED,D903,2461,COD,
O232764,C6848,R619,Mumbai,Pune,2026-01-14 17:41:00,2026-01-14 17:43:00,2026-01-14 18:00:00,CANCELLED,D515,578,UPI,
O232765,C3645,R961,Chennai,Mumbai,2026-01-08 14:34:00,2026-01-08 14:40:00,2026-01-08 14:54:00,PICKED,D324,1154,COD,
O232766,C1120,R121,Kolkata,Delhi,2026-02-01 22:06:00,2026-02-01 22:22:00,2026-02-01 23:19:00,CANCELLED,D501,2159,UPI,
O232767,C1290,R383,Kolkata,Kolkata,2026-01-09 10:43:00,2026-01-09 10:42:00,2026-01-09 10:34:00,PLACED,D546,357,UPI,
O232768,C6462,R894,Kolkata,Pune,2026-01-26 05:08:00,2026-01-26 05:10:00,2026-01-26 05:55:00,PLACED,D131,929,COD,
O232769,C9493,R263,Bangalore,Mumbai,2026-01-08 07:03:00,2026-01-08 07:01:00,,PICKED,D986,875,COD,
O232770,C1573,R659,Mumbai,Mumbai,28/01/2026 04:02:00,,2026-01-28 04:28:00,PLACED,D129,921,DebitCard,
O232771,C2158,R110,Mumbai,Chennai,2026-01-27 19:20:00,2026-01-27 19:38:00,2026-01-27 20:34:00,PLACED,D909,241,CreditCard,
O232772,C4159,R666,Delhi,Bangalore,2026-01-19 09:35:00,2026-01-19 09:32:00,2026-01-19 10:22:00,PICKED,D581,invalid,COD,
O232773,C2520,R402,Mumbai,Chennai,2026-01-15 13:20:00,2026-01-15 13:49:00,2026-01-15 14:29:00,PICKED,D433,"8,784",UPI,
O232774,C3903,R199,Mumbai,Pune,2026-01-12 16:43:00,2026-01-12 16:49:00,2026-01-12 16:44:00,PICKED,D959,736,Wallet,
O232775,C1192,R283,Hyderabad,Pune,2026-01-04 03:21:00,2026-01-04 03:20:00,2026-01-04 03:23:00,PLACED,D362,1494,CreditCard,
O232776,C1959,R103,Bangalore,Chennai,2026-01-14 11:04:00,2026-01-14 11:03:00,2026-01-14 11:00:00,DELIVERED,D632,1983,DebitCard,2.7
O232777,C1335,R509,Chennai,Chennai,2026-01-11 02:56:00,2026-01-11 03:26:00,2026-01-11 03:46:00,PICKED,D410,1696,UPI,
O232778,C2797,R921,Chennai,Delhi,2026-01-10 20:49:00,2026-01-10 20:46:00,2026-01-10 21:02:00,DELIVERED,D176,2194,DebitCard,2.5
O232779,C8678,R604,Kolkata,Hyderabad,2026-01-10 16:39:00,2026-01-10 17:04:00,2026-01-10 17:50:00,DELIVERED,D580,,UPI,4.3
O232780,C7503,R556,Bangalore,Chennai,2026-01-25 00:40:00,2026-01-25 00:40:00,2026-01-25 00:59:00,PLACED,D357,1455,DebitCard,
O232781,C9225,R264,Kolkata,Delhi,2026-01-22 18:04:00,,2026-01-22 18:46:00,PICKED,D224,2352,CreditCard,
O232782,C5520,R967,Chennai,Bangalore,2026-01-04 16:42:00,2026-01-04 17:12:00,,CANCELLED,D175,1763,DebitCard,
O232783,C4408,R105,Bangalore,Mumbai,2026-01-12 04:21:00,2026-01-12 04:27:00,2026-01-12 05:13:00,CANCELLED,D266,707,UPI,
O232784,C9796,R548,Mumbai,Mumbai,2026-02-02 16:29:00,2026-02-02 16:47:00,2026-02-02 17:41:00,CANCELLED,D194,815,CreditCard,
O232785,C9629,R789,Chennai,Mumbai,2026-01-22 04:53:00,2026-01-22 05:13:00,2026-01-22 05:29:00,PLACED,D958,1087,DebitCard,
O232786,C9582,R379,Mumbai,Delhi,2026-01-31 02:20:00,2026-01-31 02:21:00,2026-01-31 02:26:00,PLACED,D262,915,CreditCard,
